id;family;type;serialNumber;refSortingType;Description;refType;storedWasteOrigin;location;address;"fillingLevel%%""metadata"": {""unit"": {""value"": ""C62"",""type"": ""String""}}%%";"cargoWeight%%""metadata"": {""unit"": {""value"": ""KGM"",""type"": ""String""}}%%";"temperature%%""metadata"": {""unit"": {""value"": ""CEL"",""type"": ""String""}}%%";"methaneConcentration%%""metadata"": {""unit"": {""value"": ""59"",""type"": ""String""}}%%";regulation;responsible;owner;dateServiceStarted;dateLastEmptying;nextActuationDeadline;actuationHours;openingHours;dateLastCleaning;nextCleaningDeadline;status;color;image;annotations;areaServed;dateModified;refDevice;refDepositPointIsle
8EB423;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.911046078, 43.29220584 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC2F5;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.919418071, 43.29705325 ] } }";Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC315;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.88273511, 43.28776709 ] } }";Iturritxualde kalea, S/N, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC5A1;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.857984535, 43.27800587 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC652;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.915051914, 43.29395449 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EDC00;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.868239433, 43.27872664 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EDDFB;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.921229424, 43.29832546 ] } }";Txorierri etorbidea, Sondika -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EDF1D;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.915001196, 43.29478493 ] } }";Calle Larrondo, Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EDF27;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.868838493, 43.28093865 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EDFF3;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.854901979, 43.27680139 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE0A0;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.912258359, 43.29133026 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE0E7;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.861680605, 43.27829163 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE4CF;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.861858999, 43.27978637 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE570;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.860457915, 43.27901073 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE71D;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.911823173, 43.29267866 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE7B6;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.856888925, 43.27918297 ] } }";Zamudio -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EF6B3;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.855492598, 43.2768313 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EF978;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.882828775, 43.28924418 ] } }";Astintze kalea, 10, Neinver I industrialdea, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFBA1;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.912520307, 43.29276096 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFBD1;Agent;DepositPoint;;SortingType:1;;DepositPointType:4;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.922530795, 43.29802584 ] } }";Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
