;Vehiculo;Fecha;Tag;Frecuencia RSU;Ruta;Peso;refSortingType
345;1541CLM;21/12/2018 10:52:00;8BBDD9;2;17;0;SortingType:1
346;1541CLM;21/12/2018 10:43:59;ZAMIR;2;17;215;SortingType:1
347;1541CLM;21/12/2018 10:43:00;B54E1D;2;17;25;SortingType:1
348;1541CLM;21/12/2018 10:41:59;8EFFC3;2;17;50;SortingType:1
349;1541CLM;21/12/2018 10:41:00;8EDC00;2;17;49;SortingType:1
350;1541CLM;21/12/2018 10:39:59;ZAMIR;2;17;168;SortingType:1
351;1541CLM;21/12/2018 10:38:59;8BB92C;2;17;16;SortingType:1
352;1541CLM;21/12/2018 10:36:59;B54C9D;2;17;19;SortingType:1
353;1541CLM;21/12/2018 10:36:00;ZAMIR;2;17;60;SortingType:1
354;1541CLM;21/12/2018 10:34:59;8EBA47;2;17;7;SortingType:1
355;1541CLM;21/12/2018 10:34:00;8BA3D3;2;17;31;SortingType:1
356;1541CLM;21/12/2018 10:32:59;8BC02B;2;17;46;SortingType:1
357;1541CLM;21/12/2018 10:32:59;8BA401;2;17;90;SortingType:1
358;1541CLM;21/12/2018 10:32:00;8EFEF7;2;17;29;SortingType:1
359;1541CLM;21/12/2018 10:32:00;8EC27A;2;17;25;SortingType:1
360;1541CLM;21/12/2018 10:32:00;8BBDA7;2;17;38;SortingType:1
361;1541CLM;21/12/2018 10:30:59;8BB730;2;17;93;SortingType:1
362;1541CLM;21/12/2018 10:30:59;8BBB24;2;17;87;SortingType:1
363;1541CLM;21/12/2018 10:30:00;8EE114;2;17;15;SortingType:1
364;1541CLM;21/12/2018 10:29:00;8BC597;2;17;80;SortingType:1
365;1541CLM;21/12/2018 10:25:59;8BC501;2;17;37;SortingType:1
366;1541CLM;21/12/2018 10:21:59;8EDBBE;2;17;30;SortingType:1
367;1541CLM;21/12/2018 10:21:00;8BBDF6;2;17;52;SortingType:1
368;1541CLM;21/12/2018 10:20:00;8BACE6;2;17;2;SortingType:1
369;1541CLM;21/12/2018 10:07:00;ZAMIR;2;17;57;SortingType:1
370;1541CLM;21/12/2018 10:05:00;8BBF99;2;17;15;SortingType:1
371;1541CLM;21/12/2018 10:03:59;8BB7FC;2;17;30;SortingType:1
372;1541CLM;21/12/2018 10:00:59;8BC58D;2;17;19;SortingType:1
373;1541CLM;21/12/2018 10:00:00;8EDDE1;2;17;89;SortingType:1
374;1541CLM;21/12/2018 09:58:00;B57D22;2;17;25;SortingType:1
375;1541CLM;21/12/2018 09:56:00;8BA61D;2;17;23;SortingType:1
376;1541CLM;21/12/2018 09:54:59;B590F7;2;17;65;SortingType:1
377;1541CLM;21/12/2018 09:54:59;A73960;2;17;10;SortingType:1
378;1541CLM;21/12/2018 09:53:59;B54D06;2;17;53;SortingType:1
379;1541CLM;21/12/2018 09:53:00;B54D0B;2;17;56;SortingType:1
380;1541CLM;21/12/2018 09:51:59;B57DF6;2;17;33;SortingType:1
381;1541CLM;21/12/2018 09:51:00;B544C4;2;17;50;SortingType:1
382;1541CLM;21/12/2018 09:49:59;B54456;2;17;21;SortingType:1
383;1541CLM;21/12/2018 09:49:00;B55144;2;17;26;SortingType:1
384;1541CLM;21/12/2018 09:47:59;B590A6;2;17;80;SortingType:1
385;1541CLM;21/12/2018 09:47:00;B54CFB;2;17;6;SortingType:1
386;1541CLM;21/12/2018 09:44:00;8BBCE4;2;17;25;SortingType:1
387;1541CLM;21/12/2018 09:42:59;ZAMIR;2;17;27;SortingType:1
388;1541CLM;21/12/2018 09:40:59;8BA2D4;2;17;20;SortingType:1
389;1541CLM;21/12/2018 09:38:59;ZAMIR;2;17;26;SortingType:1
390;1541CLM;21/12/2018 09:36:00;B57E93;2;17;34;SortingType:1
391;1541CLM;21/12/2018 09:35:00;8EC1C4;2;17;45;SortingType:1
392;1541CLM;21/12/2018 09:33:59;8EE7B6;2;17;4;SortingType:1
393;1541CLM;21/12/2018 09:33:00;8EE0C7;2;17;10;SortingType:1
394;1541CLM;21/12/2018 09:31:00;8EE4EA;0;17;16;SortingType:1
395;1541CLM;21/12/2018 09:29:59;8EFA0F;2;17;11;SortingType:1
396;1541CLM;21/12/2018 09:27:59;B54B63;2;17;28;SortingType:1
397;1541CLM;21/12/2018 09:27:00;B540FA;2;17;26;SortingType:1
398;1541CLM;21/12/2018 09:26:00;B54418;2;17;15;SortingType:1
399;1541CLM;21/12/2018 09:24:59;B54E11;2;17;15;SortingType:1
400;1541CLM;21/12/2018 09:24:59;B57DD5;2;17;12;SortingType:1
401;1541CLM;21/12/2018 09:22:59;8BAD5F;2;17;76;SortingType:1
402;1541CLM;21/12/2018 09:22:00;8EE72A;2;17;8;SortingType:1
403;1541CLM;21/12/2018 09:17:00;8EFA68;1;17;69;SortingType:1
404;1541CLM;21/12/2018 09:15:00;ZAMIR;2;17;34;SortingType:1
405;1541CLM;21/12/2018 09:11:59;B58FE8;2;17;68;SortingType:1
406;1541CLM;21/12/2018 09:11:00;B549C1;2;17;33;SortingType:1
407;1541CLM;21/12/2018 08:44:00;F08823;5;17;27;SortingType:1
408;1541CLM;21/12/2018 08:42:59;F0CAEC;5;17;29;SortingType:1
409;1541CLM;21/12/2018 08:41:00;F0BD35;5;17;24;SortingType:1
410;1541CLM;21/12/2018 08:41:00;8BA40E;5;17;14;SortingType:1
411;1541CLM;21/12/2018 08:37:59;F07F78;5;17;31;SortingType:1
412;1541CLM;21/12/2018 08:35:00;F08FE4;5;17;29;SortingType:1
413;1541CLM;21/12/2018 08:32:59;F07A8E;2;17;11;SortingType:1
414;1541CLM;21/12/2018 08:32:59;F0C8D2;2;17;43;SortingType:1
415;1541CLM;21/12/2018 08:30:59;F0A045;6;17;23;SortingType:1
416;1541CLM;21/12/2018 08:30:59;F08F30;6;17;17;SortingType:1
417;1541CLM;21/12/2018 08:26:59;F08241;6;17;88;SortingType:1
418;1541CLM;21/12/2018 08:23:59;F0A762;5;17;53;SortingType:1
419;1541CLM;21/12/2018 08:23:59;F0B0B5;5;17;44;SortingType:1
420;1541CLM;21/12/2018 08:23:00;B57907;5;17;89;SortingType:1
421;1541CLM;21/12/2018 08:23:00;B54CA6;5;17;65;SortingType:1
422;1541CLM;21/12/2018 08:21:00;B54203;5;17;8;SortingType:1
423;1541CLM;21/12/2018 08:19:00;F0A811;5;17;29;SortingType:1
424;1541CLM;21/12/2018 08:19:00;F097BA;5;17;13;SortingType:1
425;1541CLM;21/12/2018 08:17:00;B550DE;5;17;30;SortingType:1
426;1541CLM;21/12/2018 08:17:00;B543BE;5;17;27;SortingType:1
427;1541CLM;21/12/2018 08:15:59;F07928;5;17;11;SortingType:1
428;1541CLM;21/12/2018 08:14:00;B59654;5;17;6;SortingType:1
429;1541CLM;21/12/2018 08:12:00;F09383;5;17;81;SortingType:1
430;1541CLM;21/12/2018 08:10:00;F08680;5;17;95;SortingType:1
431;1541CLM;21/12/2018 08:08:59;F08AC3;5;17;8;SortingType:1
432;1541CLM;21/12/2018 08:08:00;F0867A;5;17;23;SortingType:1
433;1541CLM;21/12/2018 08:06:59;F090C2;5;17;8;SortingType:1
434;1541CLM;21/12/2018 08:06:00;F0B2D8;5;17;32;SortingType:1
435;1541CLM;21/12/2018 08:03:00;F0C9F1;5;17;35;SortingType:1
436;1541CLM;21/12/2018 08:01:00;F0866B;5;17;13;SortingType:1
437;1541CLM;21/12/2018 07:59:59;F094B7;5;17;34;SortingType:1
438;1541CLM;21/12/2018 07:59:00;F0B2C9;5;17;17;SortingType:1
439;1541CLM;21/12/2018 07:57:59;F0AD37;5;17;104;SortingType:1
440;1541CLM;21/12/2018 07:57:00;F080C7;5;17;49;SortingType:1
441;1541CLM;21/12/2018 07:41:59;ZAMIR;2;17;73;SortingType:1
442;2618JYP;20/12/2018 12:53:59;B57B6E;2;23;30;SortingType:1
443;2618JYP;20/12/2018 12:53:59;B54B98;2;23;28;SortingType:1
444;2618JYP;20/12/2018 12:51:00;ZAMIR;2;23;7;SortingType:1
445;2618JYP;20/12/2018 12:49:59;B578B8;2;23;23;SortingType:1
446;2618JYP;20/12/2018 12:49:00;B590AD;2;23;0;SortingType:1
447;2618JYP;20/12/2018 12:47:59;B549D0;2;23;0;SortingType:1
448;2618JYP;20/12/2018 12:47:00;B54030;2;23;11;SortingType:1
449;2618JYP;20/12/2018 12:45:00;ZAMIR;2;23;16;SortingType:1
450;2618JYP;20/12/2018 12:44:00;B59640;2;23;8;SortingType:1
451;2618JYP;20/12/2018 12:42:59;B54254;2;23;16;SortingType:1
452;2618JYP;20/12/2018 12:40:59;B55032;2;23;37;SortingType:1
453;2618JYP;20/12/2018 12:40:00;ZAMIR;2;23;6.9;SortingType:1
454;2618JYP;20/12/2018 12:38:59;B550E7;2;23;32;SortingType:1
455;2618JYP;20/12/2018 12:38:00;B58ED7;2;23;61;SortingType:1
456;2618JYP;20/12/2018 12:35:00;B54DF7;2;23;20;SortingType:1
457;2618JYP;20/12/2018 12:33:59;B58EFC;2;23;0.9;SortingType:1
458;2618JYP;20/12/2018 12:22:59;B58CB2;2;23;0;SortingType:1
459;2618JYP;20/12/2018 12:22:00;B579E4;2;23;0;SortingType:1
460;2618JYP;20/12/2018 12:22:00;B541C7;2;23;0;SortingType:1
461;2618JYP;20/12/2018 12:20:59;B54BB4;2;23;0;SortingType:1
462;2618JYP;20/12/2018 12:20:00;B57638;2;23;0;SortingType:1
463;2618JYP;20/12/2018 12:18:59;B54966;2;23;12.9;SortingType:1
464;2618JYP;20/12/2018 12:17:59;B53FCE;2;23;0;SortingType:1
465;2618JYP;20/12/2018 12:11:59;B54212;2;23;82;SortingType:1
466;2618JYP;20/12/2018 12:11:59;B54194;2;23;94;SortingType:1
467;2618JYP;20/12/2018 12:11:00;B56D76;2;23;15;SortingType:1
468;2618JYP;20/12/2018 12:09:59;ZAMIR;2;23;40;SortingType:1
469;2618JYP;20/12/2018 12:09:59;8BBD00;2;23;52.9;SortingType:1
470;2618JYP;20/12/2018 12:08:59;B541B5;2;23;68.9;SortingType:1
471;2618JYP;20/12/2018 12:08:00;8EE578;2;23;29.9;SortingType:1
472;2618JYP;20/12/2018 12:08:00;B54C73;2;23;21;SortingType:1
473;2618JYP;20/12/2018 12:06:00;B5794E;2;23;29;SortingType:1
474;2618JYP;20/12/2018 12:06:00;B5502E;2;23;26;SortingType:1
475;2618JYP;20/12/2018 12:04:00;B58E6F;2;23;35;SortingType:1
476;2618JYP;20/12/2018 12:02:59;B57652;2;23;36;SortingType:1
477;2618JYP;20/12/2018 12:02:00;B542A8;2;23;55;SortingType:1
478;2618JYP;20/12/2018 12:00:59;8BC2E9;2;23;12;SortingType:1
479;2618JYP;20/12/2018 11:55:00;B54443;2;23;27;SortingType:1
480;2618JYP;20/12/2018 11:53:59;B57AC2;2;23;58;SortingType:1
481;2618JYP;20/12/2018 11:53:00;B54D5D;2;23;14;SortingType:1
482;2618JYP;20/12/2018 11:51:59;B591B7;2;23;20;SortingType:1
483;2618JYP;20/12/2018 11:51:00;B54198;2;23;13;SortingType:1
484;2618JYP;20/12/2018 11:50:00;B54BE3;2;23;36;SortingType:1
485;2618JYP;20/12/2018 11:48:59;B57882;2;23;18;SortingType:1
486;2618JYP;20/12/2018 11:48:00;B595FD;2;23;3;SortingType:1
487;2618JYP;20/12/2018 11:39:59;ZAMIR;2;23;16;SortingType:1
488;2618JYP;20/12/2018 11:37:59;B58F00;2;23;41;SortingType:1
489;2618JYP;20/12/2018 11:35:00;B54F99;2;23;50;SortingType:1
490;2618JYP;20/12/2018 11:32:59;8BBFAE;2;23;36;SortingType:1
491;2618JYP;20/12/2018 11:32:00;B548CF;2;23;14;SortingType:1
492;2618JYP;20/12/2018 11:30:00;B55062;2;23;15;SortingType:1
493;2618JYP;20/12/2018 11:26:59;ZAMIR;2;23;5;SortingType:1
494;2618JYP;20/12/2018 11:23:59;B54979;2;23;53;SortingType:1
495;2618JYP;20/12/2018 11:21:59;ZAMIR;2;23;71;SortingType:1
496;2618JYP;20/12/2018 10:18:59;B57C9C;2;23;0;SortingType:1
497;1541CLM;20/12/2018 10:02:59;B57C05;2;16;23;SortingType:1
498;1541CLM;20/12/2018 09:15:59;B54DF5;2;16;34;SortingType:1
499;1541CLM;20/12/2018 09:15:00;B54D0C;2;16;18;SortingType:1
500;1541CLM;20/12/2018 09:13:59;B54CFF;2;16;15;SortingType:1
501;1541CLM;20/12/2018 09:08:59;B54D3B;2;16;97;SortingType:1
502;1541CLM;20/12/2018 09:04:00;B55126;2;16;29;SortingType:1
503;2618JYP;20/12/2018 09:00:00;B550DA;2;23;18;SortingType:1
504;2618JYP;20/12/2018 08:57:59;B54B6A;2;23;23;SortingType:1
505;2618JYP;20/12/2018 08:57:59;B54A8A;2;23;17;SortingType:1
506;2618JYP;20/12/2018 08:55:59;B57890;2;23;10;SortingType:1
507;2618JYP;20/12/2018 08:55:00;B58CA9;2;23;16;SortingType:1
508;2618JYP;20/12/2018 08:53:59;B54002;2;23;9;SortingType:1
509;2618JYP;20/12/2018 08:53:00;B57D97;2;23;29;SortingType:1
510;2618JYP;20/12/2018 08:50:00;B551E3;2;23;28;SortingType:1
511;2618JYP;20/12/2018 08:48:59;B54AB4;2;23;71;SortingType:1
512;2618JYP;20/12/2018 08:48:00;B5447D;2;23;21;SortingType:1
513;2618JYP;20/12/2018 08:46:59;ZAMIR;2;23;39;SortingType:1
514;2618JYP;20/12/2018 08:46:00;B579E2;2;23;29;SortingType:1
515;2618JYP;20/12/2018 08:44:59;B57634;2;23;77;SortingType:1
516;2618JYP;20/12/2018 08:44:00;B58E2C;2;23;63;SortingType:1
517;2618JYP;20/12/2018 08:41:00;B57E32;2;23;33;SortingType:1
518;2618JYP;20/12/2018 08:39:59;B54249;2;23;35;SortingType:1
519;2618JYP;20/12/2018 08:39:00;B54A5A;2;23;24;SortingType:1
520;2618JYP;20/12/2018 08:39:00;B5508A;2;23;32;SortingType:1
521;2618JYP;20/12/2018 08:37:59;ZAMIR;2;23;9;SortingType:1
522;2618JYP;20/12/2018 08:37:59;B5796E;2;23;26;SortingType:1
523;2618JYP;20/12/2018 08:37:00;ZAMIR;2;23;45.9;SortingType:1
524;2618JYP;20/12/2018 08:35:00;B578F1;2;23;22;SortingType:1
525;2618JYP;20/12/2018 08:33:59;B5422C;2;23;225;SortingType:1
526;2618JYP;20/12/2018 08:32:00;B550D3;2;23;32;SortingType:1
527;2618JYP;20/12/2018 08:30:59;B54FF2;2;23;41;SortingType:1
528;2618JYP;20/12/2018 08:30:00;B54B33;2;23;22;SortingType:1
529;2618JYP;20/12/2018 08:28:59;B54CA8;2;23;31;SortingType:1
530;2618JYP;20/12/2018 08:26:59;B54C80;2;23;25;SortingType:1
531;1541CLM;20/12/2018 08:26:00;8EB0F6;2;16;14;SortingType:1
532;2618JYP;20/12/2018 08:26:00;B57643;2;23;21;SortingType:1
533;2618JYP;20/12/2018 08:24:59;B542C6;2;23;95;SortingType:1
534;1541CLM;20/12/2018 08:23:00;B578F9;2;16;30;SortingType:1
535;2618JYP;20/12/2018 08:21:59;B591D5;2;23;14.9;SortingType:1
536;2618JYP;20/12/2018 08:19:59;B57992;2;23;35;SortingType:1
537;1541CLM;20/12/2018 08:19:00;B57A17;2;16;18;SortingType:1
538;2618JYP;20/12/2018 08:17:59;B57828;2;23;30;SortingType:1
539;1541CLM;20/12/2018 08:17:00;F08AC2;5;16;17;SortingType:1
540;2618JYP;20/12/2018 08:14:00;8BBBAF;2;23;0;SortingType:1
541;2618JYP;20/12/2018 08:14:00;8BC574;2;23;6.9;SortingType:1
542;2618JYP;20/12/2018 08:14:00;B551EC;2;23;0;SortingType:1
543;2618JYP;20/12/2018 08:12:59;B54D16;2;23;4.9;SortingType:1
544;2618JYP;20/12/2018 08:10:59;B5798B;2;23;37;SortingType:1
545;2618JYP;20/12/2018 08:10:59;B58D71;2;23;65;SortingType:1
546;2618JYP;20/12/2018 08:08:59;B58F92;2;23;32;SortingType:1
547;2618JYP;20/12/2018 08:08:00;8BBE89;2;23;57;SortingType:1
548;2618JYP;20/12/2018 08:06:59;8EC51B;2;23;51;SortingType:1
549;2618JYP;20/12/2018 08:03:59;8EFF2C;2;23;35;SortingType:1
550;2618JYP;20/12/2018 08:03:00;8EB5C9;2;23;52;SortingType:1
551;2618JYP;20/12/2018 08:01:59;8EF988;2;23;21;SortingType:1
552;1541CLM;20/12/2018 08:01:00;F08544;2;16;12;SortingType:1
553;1541CLM;20/12/2018 07:59:59;F08CB3;2;16;12;SortingType:1
554;1541CLM;20/12/2018 07:59:00;F0BE85;5;16;13;SortingType:1
555;1541CLM;20/12/2018 07:57:00;F08823;5;16;14;SortingType:1
556;1541CLM;20/12/2018 07:57:00;F0CAEC;5;16;27;SortingType:1
557;1541CLM;20/12/2018 07:54:59;8BA40E;5;16;22;SortingType:1
558;1541CLM;20/12/2018 07:54:59;F0BD35;5;16;32;SortingType:1
559;1541CLM;20/12/2018 07:52:00;F0C9F7;2;16;26;SortingType:1
560;1541CLM;20/12/2018 07:50:00;F07A49;5;16;57;SortingType:1
561;1541CLM;20/12/2018 07:48:59;F07F78;5;16;29;SortingType:1
562;1541CLM;20/12/2018 07:47:00;F08FE4;5;16;29;SortingType:1
563;2618JYP;20/12/2018 07:47:00;B54D09;2;23;6;SortingType:1
564;2618JYP;20/12/2018 07:45:59;B57655;2;23;44;SortingType:1
565;1541CLM;20/12/2018 07:45:59;ZAMUR;4;16;25;SortingType:2
566;2618JYP;20/12/2018 07:45:59;ZAMIR;2;23;35;SortingType:1
567;2618JYP;20/12/2018 07:43:59;B54AC3;2;23;40;SortingType:1
568;1541CLM;20/12/2018 07:41:59;ZAMUR;4;16;39;SortingType:2
569;1541CLM;20/12/2018 07:41:00;F08241;6;16;68;SortingType:1
570;1541CLM;20/12/2018 07:41:00;F0CB40;6;16;8;SortingType:1
571;1541CLM;20/12/2018 07:39:59;ZAMUR;4;16;31;SortingType:2
572;1541CLM;20/12/2018 07:38:59;B54CA6;5;16;60;SortingType:1
573;1541CLM;20/12/2018 07:38:00;B57907;5;16;63;SortingType:1
574;1541CLM;20/12/2018 07:38:00;F0A762;5;16;88;SortingType:1
575;1541CLM;20/12/2018 07:36:00;B57D33;5;16;4;SortingType:1
576;1541CLM;20/12/2018 07:34:59;F0CD2A;5;16;25;SortingType:1
577;1541CLM;20/12/2018 07:32:00;F0A811;5;16;45;SortingType:1
578;1541CLM;20/12/2018 07:32:00;F097BA;5;16;3;SortingType:1
579;1541CLM;20/12/2018 07:30:00;B550DE;5;16;38;SortingType:1
580;1541CLM;20/12/2018 07:29:00;F07928;5;16;9;SortingType:1
581;2618JYP;20/12/2018 07:29:00;B54E1F;2;23;21;SortingType:1
582;2618JYP;20/12/2018 07:27:59;B54C12;2;23;72;SortingType:1
583;1541CLM;20/12/2018 07:27:59;F08D5C;5;16;50;SortingType:1
584;2618JYP;20/12/2018 07:25:59;B54C5D;2;23;1;SortingType:1
585;1541CLM;20/12/2018 07:25:59;B59654;5;16;5;SortingType:1
586;2618JYP;20/12/2018 07:25:00;B58C51;2;23;18;SortingType:1
587;1541CLM;20/12/2018 07:23:59;F09383;5;16;80;SortingType:1
588;2618JYP;20/12/2018 07:23:00;B54AC9;2;23;50;SortingType:1
589;2618JYP;20/12/2018 07:21:59;B5803F;2;23;26;SortingType:1
590;1541CLM;20/12/2018 07:21:59;F08680;5;16;62;SortingType:1
591;1541CLM;20/12/2018 07:21:59;F08AC3;5;16;73;SortingType:1
592;1541CLM;20/12/2018 07:21:59;F08680;5;16;28;SortingType:1
593;1541CLM;20/12/2018 07:20:00;F0867A;5;16;3;SortingType:1
594;2618JYP;20/12/2018 07:20:00;B54AE5;2;23;5;SortingType:1
595;1541CLM;20/12/2018 07:18:59;F090C2;5;16;17;SortingType:1
596;2618JYP;20/12/2018 07:18:59;ZAMIR;2;23;12;SortingType:1
597;2618JYP;20/12/2018 07:18:00;B5420C;2;23;33;SortingType:1
598;1541CLM;20/12/2018 07:18:00;F0B2D8;5;16;24;SortingType:1
599;1541CLM;20/12/2018 07:14:59;F0C9F1;5;16;33;SortingType:1
600;2618JYP;20/12/2018 07:14:59;ZAMIR;2;23;18;SortingType:1
601;2618JYP;20/12/2018 07:14:00;B5429C;2;23;53;SortingType:1
602;1541CLM;20/12/2018 07:12:00;F0866B;5;16;0;SortingType:1
603;1541CLM;20/12/2018 07:12:00;F094B7;5;16;28;SortingType:1
604;1541CLM;20/12/2018 07:11:00;F0B2C9;5;16;23;SortingType:1
605;2618JYP;20/12/2018 07:11:00;B54E25;2;23;23;SortingType:1
606;1541CLM;20/12/2018 07:09:59;F0AD37;5;16;21;SortingType:1
607;1541CLM;20/12/2018 07:09:00;F080C7;5;16;52;SortingType:1
608;2618JYP;20/12/2018 07:09:00;B57E4E;2;23;106;SortingType:1
609;2618JYP;20/12/2018 07:07:59;B59035;2;23;39;SortingType:1
610;2618JYP;20/12/2018 07:07:59;B590C0;2;23;24;SortingType:1
611;2618JYP;20/12/2018 07:07:00;B54B2D;2;23;14;SortingType:1
612;2618JYP;20/12/2018 07:05:59;B590C9;2;23;9;SortingType:1
613;2618JYP;20/12/2018 07:05:59;B550F4;2;23;32;SortingType:1
614;2618JYP;20/12/2018 07:05:00;B541E8;2;23;39;SortingType:1
615;2618JYP;20/12/2018 07:02:00;8EC5B1;2;23;52;SortingType:1
616;2618JYP;20/12/2018 07:00:59;B58E86;2;23;16;SortingType:1
617;1541CLM;20/12/2018 06:53:59;8BBDA7;2;16;19;SortingType:1
618;1541CLM;20/12/2018 06:53:00;8EC27A;2;16;43;SortingType:1
619;1541CLM;20/12/2018 06:53:00;8EFEF7;2;16;16;SortingType:1
620;1541CLM;20/12/2018 06:53:00;8BA401;2;16;70;SortingType:1
621;1541CLM;20/12/2018 06:49:59;8BBDF6;2;16;67;SortingType:1
622;1541CLM;20/12/2018 06:47:59;8EDDE1;2;16;94;SortingType:1
623;1541CLM;20/12/2018 06:45:00;8EE0E7;2;16;60;SortingType:1
624;2618JYP;19/12/2018 11:08:00;B549F5;2;22;12;SortingType:1
625;1541CLM;19/12/2018 10:09:59;8EB5FE;2;15;23;SortingType:1
626;1541CLM;19/12/2018 10:09:00;8EC4A8;2;15;35;SortingType:1
627;1541CLM;19/12/2018 10:02:59;ZAMIR;2;15;45;SortingType:1
628;1541CLM;19/12/2018 10:00:00;8EFFC3;2;15;12;SortingType:1
629;1541CLM;19/12/2018 10:00:00;B54E1D;2;15;57;SortingType:1
630;1541CLM;19/12/2018 09:58:00;8EDC00;2;15;80;SortingType:1
631;1541CLM;19/12/2018 09:56:00;B54C9D;2;15;35;SortingType:1
632;1541CLM;19/12/2018 09:27:59;8EFA68;1;15;67;SortingType:1
633;1541CLM;19/12/2018 09:15:00;B56D76;2;15;20;SortingType:1
634;1541CLM;19/12/2018 09:15:00;B54212;2;15;17;SortingType:1
635;1541CLM;19/12/2018 09:13:59;B54D43;2;15;13;SortingType:1
636;1541CLM;19/12/2018 09:13:00;ZAMIR;2;15;87;SortingType:1
637;1541CLM;19/12/2018 09:04:00;B54FF2;2;15;34;SortingType:1
638;1541CLM;19/12/2018 09:02:59;B54233;2;15;31;SortingType:1
639;1541CLM;19/12/2018 09:02:59;B550D3;2;15;87;SortingType:1
640;1541CLM;19/12/2018 09:02:59;B58C55;2;15;3;SortingType:1
641;1541CLM;19/12/2018 09:02:59;B5961C;2;15;28;SortingType:1
642;1541CLM;19/12/2018 08:32:59;F08823;5;15;29;SortingType:1
643;1541CLM;19/12/2018 08:32:00;F0CAEC;5;15;25;SortingType:1
644;1541CLM;19/12/2018 08:30:00;8BA40E;5;15;17;SortingType:1
645;1541CLM;19/12/2018 08:30:00;F0BD35;5;15;27;SortingType:1
646;1541CLM;19/12/2018 08:26:00;F07F78;5;15;24;SortingType:1
647;1541CLM;19/12/2018 08:24:59;F08FE4;5;15;3;SortingType:1
648;1541CLM;19/12/2018 08:21:59;F0C8D2;2;15;35;SortingType:1
649;1541CLM;19/12/2018 08:21:00;F0A045;6;15;23;SortingType:1
650;1541CLM;19/12/2018 08:21:00;F08F30;6;15;31;SortingType:1
651;1541CLM;19/12/2018 08:17:00;ZAMUR;4;15;47;SortingType:2
652;1541CLM;19/12/2018 08:17:00;F08241;6;15;67;SortingType:1
653;1541CLM;19/12/2018 08:15:59;ZAMUR;4;15;45;SortingType:2
654;1541CLM;19/12/2018 08:15:00;8BBC8D;5;15;45;SortingType:1
655;1541CLM;19/12/2018 08:14:00;ZAMUR;4;15;77;SortingType:2
656;1541CLM;19/12/2018 08:14:00;8BBC8D;5;15;97;SortingType:1
657;1541CLM;19/12/2018 08:12:00;B54203;5;15;1;SortingType:1
658;1541CLM;19/12/2018 08:10:59;F0CD2A;5;15;13;SortingType:1
659;1541CLM;19/12/2018 08:08:59;F097BA;5;15;24;SortingType:1
660;1541CLM;19/12/2018 08:06:59;B550DE;5;15;44;SortingType:1
661;1541CLM;19/12/2018 08:06:00;B543BE;5;15;25;SortingType:1
662;1541CLM;19/12/2018 08:05:00;F07928;5;15;18;SortingType:1
663;1541CLM;19/12/2018 08:03:00;F08D5C;5;15;4;SortingType:1
664;1541CLM;19/12/2018 08:01:00;B59654;5;15;1;SortingType:1
665;1541CLM;19/12/2018 07:59:00;F09383;5;15;80;SortingType:1
666;1541CLM;19/12/2018 07:57:00;F08680;5;15;73;SortingType:1
667;1541CLM;19/12/2018 07:57:00;F08AC3;5;15;23;SortingType:1
668;1541CLM;19/12/2018 07:56:00;F0867A;5;15;7;SortingType:1
669;1541CLM;19/12/2018 07:54:00;F090C2;5;15;7;SortingType:1
670;1541CLM;19/12/2018 07:52:59;F0B2D8;5;15;14;SortingType:1
671;1541CLM;19/12/2018 07:48:59;F0C9F1;5;15;33;SortingType:1
672;1541CLM;19/12/2018 07:45:59;F0B2C9;5;15;2;SortingType:1
673;1541CLM;19/12/2018 07:45:59;F094B7;5;15;28;SortingType:1
674;1541CLM;19/12/2018 07:45:59;F0866B;5;15;44;SortingType:1
675;1541CLM;19/12/2018 07:45:00;F0B2C9;5;15;3;SortingType:1
676;1541CLM;19/12/2018 07:43:00;F0AD37;5;15;54;SortingType:1
677;1541CLM;19/12/2018 07:43:00;F080C7;5;15;25;SortingType:1
678;1541CLM;19/12/2018 07:41:59;F08551;5;15;38;SortingType:1
679;1541CLM;19/12/2018 07:29:00;B541E8;2;15;28;SortingType:1
680;1541CLM;19/12/2018 07:25:59;8BA401;2;15;17;SortingType:1
681;1541CLM;19/12/2018 07:25:59;8EC27A;2;15;5;SortingType:1
682;1541CLM;19/12/2018 07:25:59;8EFEF7;2;15;1;SortingType:1
683;1541CLM;19/12/2018 07:25:59;8BC02B;2;15;43;SortingType:1
684;1541CLM;19/12/2018 07:25:00;8BBDA7;2;15;57;SortingType:1
685;1541CLM;19/12/2018 07:25:00;8EB4B1;2;15;72;SortingType:1
686;1541CLM;19/12/2018 07:21:59;8BBDF6;2;15;49;SortingType:1
687;1541CLM;19/12/2018 07:21:59;8BACE6;2;15;5;SortingType:1
688;1541CLM;19/12/2018 07:20:00;8EDDE1;2;15;75;SortingType:1
689;1541CLM;19/12/2018 07:16:59;8EE0E7;2;15;38;SortingType:1
690;1541CLM;19/12/2018 07:14:00;ZAMIR;2;15;143;SortingType:1
691;7501JXG;19/12/2018 06:18:59;ZAMIR;2;9;344;SortingType:1
692;2618JYP;18/12/2018 13:12:59;B54194;2;20;21;SortingType:1
693;2618JYP;18/12/2018 13:12:00;B54D43;2;20;13;SortingType:1
694;2618JYP;18/12/2018 13:12:00;B54212;2;20;69;SortingType:1
695;2618JYP;18/12/2018 13:12:00;B56D76;2;20;19;SortingType:1
696;2618JYP;18/12/2018 13:11:00;B541B5;2;20;29;SortingType:1
