;Vehiculo;Fecha;Tag;Frecuencia RSU;Ruta;Peso;refSortingType
1138;2618JYP;23/10/2018 06:38:00;F08A9C;5;20;0;SortingType:6
1139;2618JYP;23/10/2018 06:38:00;F0B38D;5;20;0;SortingType:6
1140;2618JYP;23/10/2018 06:35:00;F08DD9;5;20;70;SortingType:6
1141;2618JYP;23/10/2018 06:29:59;8BBB33;2;20;128;SortingType:6
1142;2618JYP;23/10/2018 06:27:59;8EC5C3;2;20;50;SortingType:6
1143;2618JYP;23/10/2018 06:27:00;8EB3CD;2;20;83;SortingType:6
1144;2618JYP;23/10/2018 06:26:00;8EC348;2;20;43,9;SortingType:6
1145;2618JYP;23/10/2018 06:26:00;8BA38D;2;20;105;SortingType:6
1146;2618JYP;23/10/2018 06:24:00;8BA2E5;2;20;34;SortingType:6
1147;2618JYP;23/10/2018 06:22:59;8EF462;2;20;71;SortingType:6
1148;2618JYP;23/10/2018 06:20:00;8EE598;2;20;17;SortingType:6
1149;2618JYP;23/10/2018 06:17:59;ZAMIP;2;20;0;SortingType:6
1150;2618JYP;23/10/2018 06:15:59;8EFB09;2;20;0;SortingType:6
1151;2618JYP;23/10/2018 06:13:00;B57D2B;2;20;0;SortingType:6
1152;2618JYP;23/10/2018 06:11:00;8BA51B;2;20;0;SortingType:6
1153;2618JYP;23/10/2018 06:11:00;8BB8EA;2;20;0;SortingType:6
1154;7501JXG;23/10/2018 06:06:00;F07BD1;0;2;36;SortingType:7
1155;7501JXG;23/10/2018 06:04:00;F0CEEB;6;2;42;SortingType:7
1156;7501JXG;23/10/2018 06:02:59;F088B9;5;2;52;SortingType:7
1157;7501JXG;23/10/2018 06:00:59;F0BD2A;5;2;14;SortingType:7
1158;2618JYP;22/10/2018 11:24:59;B5417A;2;19;0;SortingType:6
1159;2618JYP;22/10/2018 11:06:59;8BC737;2;19;10;SortingType:6
1160;1541CLM;22/10/2018 09:31:00;B57B2A;2;13;5;SortingType:6
1161;1541CLM;22/10/2018 09:29:00;B591BE;2;13;123;SortingType:6
1162;2618JYP;22/10/2018 07:25:00;B54220;2;19;18;SortingType:6
1163;2618JYP;22/10/2018 06:36:00;B54333;2;19;19;SortingType:6
1164;7501JXG;20/10/2018 09:27:59;F0CEEB;6;6;44;SortingType:7
1165;7501JXG;20/10/2018 09:20:00;F088B9;5;6;20;SortingType:7
1166;7501JXG;20/10/2018 09:17:00;F0BD2A;5;6;14;SortingType:7
1167;7501JXG;20/10/2018 09:15:00;F0A0EE;2;6;36;SortingType:7
1168;7501JXG;20/10/2018 09:13:00;F094E9;5;6;20;SortingType:7
1169;7501JXG;20/10/2018 09:11:00;F0A402;5;6;26;SortingType:7
1170;7501JXG;20/10/2018 09:08:59;F0AA46;5;6;40;SortingType:7
1171;7501JXG;20/10/2018 09:06:00;F0C8DC;6;6;54;SortingType:7
1172;7501JXG;20/10/2018 09:04:00;F0986F;6;6;50;SortingType:7
1173;7501JXG;20/10/2018 09:02:00;F0BD14;5;6;10;SortingType:7
1174;7501JXG;20/10/2018 08:57:00;F0BDAF;5;6;18;SortingType:7
1175;7501JXG;20/10/2018 08:55:59;F093FE;5;6;36;SortingType:7
1176;7501JXG;20/10/2018 08:51:59;F08144;5;6;62;SortingType:7
1177;7501JXG;20/10/2018 08:50:00;F0B5A8;5;6;38;SortingType:7
1178;7501JXG;20/10/2018 06:11:59;F087B6;2;6;12;SortingType:7
1179;7501JXG;20/10/2018 06:08:59;F0B86C;5;6;20;SortingType:7
1180;7501JXG;20/10/2018 06:06:00;F0C2B4;5;6;34;SortingType:7
1181;7501JXG;19/10/2018 12:45:59;F0B86C;5;18;20;SortingType:7
1182;7501JXG;19/10/2018 12:45:00;F0C2B4;5;18;32;SortingType:7
1183;7501JXG;19/10/2018 12:40:59;F0929A;3;18;8;SortingType:7
1184;2618JYP;19/10/2018 10:30:00;ZAMIP;2;25;174;SortingType:6
1185;1541CLM;19/10/2018 08:42:00;B57F39;2;17;9;SortingType:6
1186;1541CLM;19/10/2018 08:30:59;B57812;2;17;52;SortingType:6
1187;2618JYP;19/10/2018 08:15:00;B57738;1;24;24;SortingType:6
1188;1743DKT;19/10/2018 07:57:59;F0C215;5;5;600;SortingType:7
1189;2618JYP;19/10/2018 07:29:00;F0C6DD;5;24;1;SortingType:6
1190;2618JYP;19/10/2018 07:27:59;F0A3D4;5;24;15;SortingType:6
1191;2618JYP;19/10/2018 07:23:59;F0C2C0;5;24;57;SortingType:6
1192;2618JYP;19/10/2018 07:20:00;F0BA93;2;24;9;SortingType:6
1193;2618JYP;19/10/2018 07:16:59;F09134;6;24;17;SortingType:6
1194;2618JYP;19/10/2018 07:16:59;F09D7D;6;24;18;SortingType:6
1195;2618JYP;19/10/2018 07:16:00;F0896E;6;24;15;SortingType:6
1196;2618JYP;19/10/2018 07:16:00;EFE012;6;24;14;SortingType:6
1197;2618JYP;19/10/2018 07:12:00;F08EAE;5;24;21;SortingType:6
1198;2618JYP;19/10/2018 07:09:00;F0BA64;5;24;11;SortingType:6
1199;2618JYP;19/10/2018 07:05:59;F09401;5;24;11;SortingType:6
1200;2618JYP;19/10/2018 07:05:00;F0B726;5;24;30;SortingType:6
1201;2618JYP;19/10/2018 07:03:59;F0C5CA;5;24;6;SortingType:6
1202;2618JYP;19/10/2018 06:58:59;8EF3E4;5;24;9;SortingType:6
1203;2618JYP;19/10/2018 06:58:00;F099C0;5;24;6;SortingType:6
1204;2618JYP;19/10/2018 06:56:00;F0897C;5;24;18;SortingType:6
1205;2618JYP;19/10/2018 06:54:59;F09F84;5;24;14;SortingType:6
1206;2618JYP;19/10/2018 06:54:59;F08E0A;5;24;46;SortingType:6
1207;2618JYP;19/10/2018 06:53:00;F099AF;5;24;19;NaN
1208;2618JYP;19/10/2018 06:35:00;F0978A;2;24;13;SortingType:6
1209;2618JYP;19/10/2018 06:33:00;F07DE1;5;24;17;SortingType:6
1210;2618JYP;19/10/2018 06:31:00;F0B38D;5;24;13;SortingType:6
1211;2618JYP;19/10/2018 06:31:00;F08A9C;5;24;18;SortingType:6
1212;2618JYP;19/10/2018 06:27:59;F0C9DD;5;24;14;SortingType:6
1213;2618JYP;19/10/2018 06:26:00;F08DD9;5;24;56;SortingType:6
1214;2618JYP;19/10/2018 06:22:00;F09BDD;2;24;12;SortingType:6
1215;2618JYP;19/10/2018 06:20:00;F08B3F;2;24;47;NaN
1216;2618JYP;19/10/2018 06:15:00;8BA51B;2;24;13;SortingType:6
1217;2618JYP;19/10/2018 06:13:59;8BB8EA;2;24;14;SortingType:6
1218;2618JYP;18/10/2018 11:30:00;B5417A;2;23;16;SortingType:6
1219;2618JYP;18/10/2018 11:28:00;B544B4;2;23;11;SortingType:6
1220;2618JYP;18/10/2018 10:45:59;B54C91;2;23;8;SortingType:6
1221;7501JXG;18/10/2018 10:02:00;F0815F;3;4;8;SortingType:7
1222;7501JXG;18/10/2018 09:58:59;F08144;5;4;72;SortingType:7
1223;7501JXG;18/10/2018 09:56:59;F0B5A8;5;4;76;SortingType:7
1224;7501JXG;18/10/2018 09:56:00;F094E9;5;4;34;SortingType:7
1225;7501JXG;18/10/2018 09:53:59;F0A402;5;4;38;SortingType:7
1226;7501JXG;18/10/2018 09:53:00;F0AA46;5;4;40;SortingType:7
1227;7501JXG;18/10/2018 09:51:00;F0C8DC;6;4;32;SortingType:7
1228;7501JXG;18/10/2018 09:49:59;F0986F;6;4;70;SortingType:7
1229;7501JXG;18/10/2018 09:45:59;F0BDAF;5;4;26;SortingType:7
1230;7501JXG;18/10/2018 09:45:00;F093FE;5;4;60;SortingType:7
1231;7501JXG;18/10/2018 09:42:59;F0A0EE;2;4;28;SortingType:7
1232;7501JXG;18/10/2018 09:40:00;F0963B;3;4;24;SortingType:7
1233;7501JXG;18/10/2018 09:33:59;F0B163;3;4;12;SortingType:7
1234;7501JXG;18/10/2018 09:29:59;F0BC92;3;4;22;SortingType:7
1235;2618JYP;18/10/2018 07:32:00;B590CB;2;23;23;SortingType:6
1236;2618JYP;18/10/2018 07:32:00;B54B18;2;23;17;SortingType:6
1237;2618JYP;18/10/2018 07:21:59;B54220;2;23;49;SortingType:6
1238;2618JYP;18/10/2018 06:36:59;B54333;2;23;4;SortingType:6
1239;7501JXG;18/10/2018 06:09:59;F087B6;2;4;20;SortingType:7
1240;7501JXG;18/10/2018 06:08:00;F0B86C;5;4;74;SortingType:7
1241;7501JXG;18/10/2018 06:06:00;F0C2B4;5;4;84;SortingType:7
1242;7501JXG;18/10/2018 06:02:00;F0929A;3;4;42;SortingType:7
1243;7501JXG;18/10/2018 05:55:59;F0CEEB;6;4;48;SortingType:7
1244;7501JXG;18/10/2018 05:55:00;F088B9;5;4;32;SortingType:7
1245;7501JXG;18/10/2018 05:53:00;F0BD2A;5;4;30;SortingType:7
1246;2618JYP;17/10/2018 10:30:00;B57738;1;22;29;SortingType:6
1247;2618JYP;17/10/2018 07:25:00;B54206;2;22;11;SortingType:6
1248;2618JYP;17/10/2018 07:18:59;B57A2A;2;22;37;SortingType:6
1249;2618JYP;17/10/2018 07:09:00;B58FD9;2;22;20;SortingType:6
1250;2618JYP;16/10/2018 10:57:59;B57941;2;21;22,9;SortingType:6
1251;7501JXG;16/10/2018 10:18:00;F08144;5;2;84;SortingType:7
1252;7501JXG;16/10/2018 10:16:59;F0B5A8;5;2;36;SortingType:7
1253;7501JXG;16/10/2018 10:12:59;F094E9;5;2;46;SortingType:7
1254;7501JXG;16/10/2018 10:12:00;F0A402;5;2;60;SortingType:7
1255;7501JXG;16/10/2018 10:09:59;F0AA46;5;2;64;SortingType:7
1256;7501JXG;16/10/2018 10:07:59;F0C8DC;6;2;78;SortingType:7
1257;7501JXG;16/10/2018 10:07:00;F0986F;6;2;74;SortingType:7
1258;7501JXG;16/10/2018 10:05:59;F0BD14;5;2;46;SortingType:7
1259;7501JXG;16/10/2018 10:02:59;F0BDAF;5;2;48;SortingType:7
1260;7501JXG;16/10/2018 10:02:00;F093FE;5;2;34;SortingType:7
1261;7501JXG;16/10/2018 10:00:00;F0A0EE;2;2;124;SortingType:7
1262;7501JXG;16/10/2018 09:56:59;F0A544;3;2;24;SortingType:7
1263;7501JXG;16/10/2018 09:54:59;F0963B;3;2;44;SortingType:7
1264;7501JXG;16/10/2018 09:49:00;F0B163;3;2;30;SortingType:7
1265;2618JYP;16/10/2018 07:34:59;F0C6DD;5;20;5;SortingType:6
1266;2618JYP;16/10/2018 07:32:59;F0A3D4;5;20;20;SortingType:6
1267;2618JYP;16/10/2018 07:30:00;F0C2C0;5;20;60;SortingType:6
1268;2618JYP;16/10/2018 07:30:00;F0AC86;5;20;17;SortingType:6
1269;2618JYP;16/10/2018 07:25:59;F0BA93;2;20;25;SortingType:6
1270;2618JYP;16/10/2018 07:23:59;F0B20D;6;20;20;SortingType:6
1271;2618JYP;16/10/2018 07:20:00;EFE012;6;20;17;SortingType:6
1272;2618JYP;16/10/2018 07:18:59;F09D7D;6;20;20;SortingType:6
1273;2618JYP;16/10/2018 07:18:59;F0896E;6;20;40;SortingType:6
1274;2618JYP;16/10/2018 07:18:00;F0841B;6;20;9;SortingType:6
1275;2618JYP;16/10/2018 07:18:00;F09134;6;20;20;SortingType:6
1276;2618JYP;16/10/2018 07:14:00;F08EAE;5;20;2;SortingType:6
1277;2618JYP;16/10/2018 07:12:00;F0BA64;5;20;16;SortingType:6
1278;2618JYP;16/10/2018 07:09:59;F09401;5;20;18;SortingType:6
1279;2618JYP;16/10/2018 07:07:00;F0B726;5;20;29;SortingType:6
1280;2618JYP;16/10/2018 07:05:59;F0C5CA;5;20;21;SortingType:6
1281;2618JYP;16/10/2018 06:58:59;8EF3E4;5;20;43;SortingType:6
1282;2618JYP;16/10/2018 06:58:00;F099C0;5;20;39;SortingType:6
1283;2618JYP;16/10/2018 06:56:00;F0897C;5;20;30;SortingType:6
1284;2618JYP;16/10/2018 06:54:59;F09F84;5;20;25;SortingType:6
1285;2618JYP;16/10/2018 06:53:59;F08E0A;5;20;31;SortingType:6
1286;2618JYP;16/10/2018 06:51:59;F099AF;5;20;23;NaN
1287;2618JYP;16/10/2018 06:31:00;F0978A;2;20;26;SortingType:6
1288;2618JYP;16/10/2018 06:27:59;F07DE1;5;20;21;SortingType:6
1289;2618JYP;16/10/2018 06:26:00;F08A9C;5;20;32;SortingType:6
1290;2618JYP;16/10/2018 06:26:00;F0B38D;5;20;26;SortingType:6
1291;2618JYP;16/10/2018 06:24:00;F0C9DD;5;20;42;SortingType:6
1292;2618JYP;16/10/2018 06:22:00;F08DD9;5;20;65;SortingType:6
1293;2618JYP;16/10/2018 06:13:59;B57D2B;2;20;94;SortingType:6
1294;2618JYP;16/10/2018 06:11:00;8BB8EA;2;20;23;SortingType:6
1295;2618JYP;16/10/2018 06:11:00;8BA51B;2;20;26;SortingType:6
1296;7501JXG;16/10/2018 06:09:59;F07BD1;0;2;18;SortingType:7
1297;7501JXG;16/10/2018 06:08:00;F0CEEB;6;2;136;SortingType:7
1298;7501JXG;16/10/2018 06:06:59;F088B9;5;2;78;SortingType:7
1299;7501JXG;16/10/2018 06:04:59;F0BD2A;5;2;26;SortingType:7
1300;2618JYP;15/10/2018 12:31:59;B5417A;2;19;12;SortingType:6
1301;2618JYP;15/10/2018 12:15:59;8BC737;2;19;4;SortingType:6
1302;2618JYP;15/10/2018 11:55:59;B54C91;2;19;27;SortingType:6
1303;2618JYP;15/10/2018 07:30:59;B54333;2;19;9;SortingType:6
1304;7501JXG;13/10/2018 08:03:00;F08144;5;6;50;SortingType:7
1305;7501JXG;13/10/2018 08:01:59;F0B5A8;5;6;24;SortingType:7
1306;7501JXG;13/10/2018 08:01:00;F094E9;5;6;26;SortingType:7
1307;7501JXG;13/10/2018 07:59:59;F0A402;5;6;20;SortingType:7
1308;7501JXG;13/10/2018 07:59:00;F0AA46;5;6;46;SortingType:7
1309;7501JXG;13/10/2018 07:57:00;F0C8DC;6;6;18;SortingType:7
1310;7501JXG;13/10/2018 07:56:00;F0986F;6;6;56;SortingType:7
1311;7501JXG;13/10/2018 07:54:00;F0BD14;5;6;230;SortingType:7
1312;7501JXG;13/10/2018 07:50:00;F0BDAF;5;6;56;SortingType:7
1313;7501JXG;13/10/2018 07:48:59;F093FE;5;6;24;SortingType:7
1314;7501JXG;13/10/2018 07:45:59;F0A544;3;6;34;SortingType:7
1315;7501JXG;13/10/2018 07:43:00;F0963B;3;6;22;SortingType:7
1316;7501JXG;13/10/2018 07:36:00;F0B163;3;6;26;SortingType:7
1317;7501JXG;13/10/2018 05:55:00;F07BD1;0;6;34;SortingType:7
1318;7501JXG;29/09/2018 08:17:00;F08144;5;6;102;SortingType:7
1319;7501JXG;29/09/2018 08:15:59;F0B5A8;5;6;72;SortingType:7
1320;7501JXG;29/09/2018 08:14:00;F094E9;5;6;16;SortingType:7
1321;7501JXG;29/09/2018 08:12:59;F0A402;5;6;34;SortingType:7
1322;7501JXG;29/09/2018 08:12:00;F0AA46;5;6;66;SortingType:7
1323;7501JXG;29/09/2018 08:08:59;F0C8DC;6;6;58;SortingType:7
1324;7501JXG;29/09/2018 08:08:00;F0986F;6;6;24;SortingType:7
1325;7501JXG;29/09/2018 08:06:59;F0BD14;5;6;78;SortingType:7
1326;7501JXG;29/09/2018 08:05:00;F0C215;5;6;42;SortingType:7
1327;7501JXG;29/09/2018 08:03:00;F0BDAF;5;6;22;SortingType:7
1328;7501JXG;29/09/2018 08:01:59;F093FE;5;6;44;SortingType:7
1329;7501JXG;29/09/2018 07:59:00;F0A544;3;6;18;SortingType:7
1330;7501JXG;29/09/2018 07:57:00;F0963B;3;6;22;SortingType:7
1331;7501JXG;29/09/2018 07:50:59;F0B163;3;6;18;SortingType:7
1332;7501JXG;29/09/2018 05:55:59;F07BD1;0;6;34;SortingType:7
1333;7501JXG;28/09/2018 13:12:59;F0B86C;5;18;26;SortingType:7
1334;7501JXG;28/09/2018 13:12:00;F0C2B4;5;18;42;SortingType:7
1335;2618JYP;28/09/2018 10:59:59;ZAMIP;2;25;52;SortingType:6
1336;2618JYP;28/09/2018 10:38:00;ZAMUP;4;25;181;SortingType:7
1337;2618JYP;28/09/2018 08:12:59;B57738;1;24;32;SortingType:6
1338;2618JYP;28/09/2018 07:27:00;F08B65;5;24;32;SortingType:6
1339;2618JYP;28/09/2018 07:25:59;F09EF9;5;24;36;SortingType:6
1340;2618JYP;28/09/2018 07:23:59;F0A3D4;5;24;9;SortingType:6
1341;2618JYP;28/09/2018 07:21:59;F0C6DD;5;24;28;SortingType:6
1342;2618JYP;28/09/2018 07:18:59;F0AC86;5;24;4;SortingType:6
1343;2618JYP;28/09/2018 07:18:00;F0C2C0;5;24;34;SortingType:6
1344;2618JYP;28/09/2018 07:14:59;F0BA93;2;24;39;SortingType:6
1345;2618JYP;28/09/2018 07:12:00;EFE012;6;24;17;SortingType:6
1346;2618JYP;28/09/2018 07:11:00;F09D7D;6;24;11;SortingType:6
1347;2618JYP;28/09/2018 07:11:00;F0841B;6;24;23;SortingType:6
1348;2618JYP;28/09/2018 07:11:00;F0896E;6;24;6;SortingType:6
1349;2618JYP;28/09/2018 07:09:59;F09134;6;24;19;SortingType:6
1350;2618JYP;28/09/2018 07:07:59;F07DE1;5;24;11;SortingType:6
1351;2618JYP;28/09/2018 07:05:00;F08EAE;5;24;4;SortingType:6
1352;2618JYP;28/09/2018 07:02:00;F0BA64;5;24;3;SortingType:6
1353;2618JYP;28/09/2018 07:00:00;F09401;5;24;11;SortingType:6
1354;2618JYP;28/09/2018 06:58:00;F0C5CA;5;24;15;SortingType:6
1355;2618JYP;28/09/2018 06:56:59;F0B726;5;24;25;SortingType:6
1356;2618JYP;28/09/2018 06:53:00;F099C0;5;24;29;SortingType:6
1357;2618JYP;28/09/2018 06:51:00;F0897C;5;24;22;SortingType:6
1358;2618JYP;28/09/2018 06:49:59;F09F84;5;24;6;SortingType:6
1359;2618JYP;28/09/2018 06:49:00;F08E0A;5;24;20;SortingType:6
1360;2618JYP;28/09/2018 06:47:00;F099AF;5;24;16;NaN
1361;2618JYP;28/09/2018 06:29:00;F0978A;2;24;6;SortingType:6
1362;2618JYP;28/09/2018 06:26:00;F0B38D;5;24;9;SortingType:6
1363;2618JYP;28/09/2018 06:26:00;F08A9C;5;24;23;SortingType:6
1364;2618JYP;28/09/2018 06:22:59;F0C9DD;5;24;17;SortingType:6
1365;2618JYP;28/09/2018 06:20:00;F08DD9;5;24;79;SortingType:6
1366;2618JYP;28/09/2018 06:17:00;F09BDD;2;24;5;SortingType:6
1367;2618JYP;28/09/2018 06:15:59;F08B3F;2;24;8;NaN
1368;2618JYP;28/09/2018 06:09:59;8BB8EA;2;24;9;SortingType:6
1369;2618JYP;28/09/2018 06:08:59;8BA51B;2;24;7;SortingType:6
1370;2618JYP;27/09/2018 11:15:00;B5417A;2;23;15;SortingType:6
1371;2618JYP;27/09/2018 10:36:59;B54C91;2;23;38;SortingType:6
1372;7501JXG;27/09/2018 10:34:00;F0815F;3;4;12;SortingType:7
1373;7501JXG;27/09/2018 10:18:59;F08144;5;4;102;SortingType:7
1374;7501JXG;27/09/2018 10:09:59;F0B5A8;5;4;44;SortingType:7
1375;7501JXG;27/09/2018 10:05:00;F094E9;5;4;6;SortingType:7
1376;7501JXG;27/09/2018 09:58:59;F0A402;5;4;48;SortingType:7
1377;7501JXG;27/09/2018 09:54:59;F0AA46;5;4;54;SortingType:7
1378;7501JXG;27/09/2018 09:51:00;F0C8DC;6;4;52;SortingType:7
1379;7501JXG;27/09/2018 09:49:59;F0986F;6;4;64;SortingType:7
1380;7501JXG;27/09/2018 09:47:59;F0C215;5;4;36;SortingType:7
1381;7501JXG;27/09/2018 09:45:59;F0BDAF;5;4;30;SortingType:7
1382;7501JXG;27/09/2018 09:45:00;F093FE;5;4;52;SortingType:7
1383;7501JXG;27/09/2018 09:42:59;F0A0EE;2;4;70;SortingType:7
1384;7501JXG;27/09/2018 09:40:00;F0963B;3;4;28;SortingType:7
1385;7501JXG;27/09/2018 09:33:59;F0B163;3;4;16;SortingType:7
1386;7501JXG;27/09/2018 09:31:59;F0BC92;3;4;2;SortingType:7
1387;2618JYP;27/09/2018 07:32:59;B590CB;2;23;25;SortingType:6
1388;2618JYP;27/09/2018 07:32:59;B54B18;2;23;24;SortingType:6
1389;2618JYP;27/09/2018 07:25:00;B54220;2;23;38;SortingType:6
1390;2618JYP;27/09/2018 06:35:00;B54333;2;23;14;SortingType:6
1391;7501JXG;27/09/2018 06:08:00;F0B86C;5;4;48;SortingType:7
1392;7501JXG;27/09/2018 06:06:00;F0C2B4;5;4;78;SortingType:7
1393;7501JXG;27/09/2018 06:02:00;F0929A;3;4;44;SortingType:7
1394;7501JXG;27/09/2018 05:55:59;F0CEEB;6;4;48;SortingType:7
1395;7501JXG;27/09/2018 05:55:00;F088B9;5;4;6;SortingType:7
1396;7501JXG;27/09/2018 05:51:59;ZAMUP;4;4;56;SortingType:7
1397;2618JYP;26/09/2018 11:42:59;ZAMIP;2;22;29;SortingType:6
1398;2618JYP;26/09/2018 11:39:59;8EDD2D;2;22;27;SortingType:6
1399;2618JYP;26/09/2018 11:39:00;8EFFC8;2;22;78;SortingType:6
1400;2618JYP;26/09/2018 11:35:00;8BC393;2;22;2;SortingType:6
1401;2618JYP;26/09/2018 11:33:59;8EE15E;2;22;47;SortingType:6
1402;2618JYP;26/09/2018 11:32:59;8EDE52;2;22;13;SortingType:6
1403;2618JYP;26/09/2018 11:32:00;8BB871;2;22;27;SortingType:6
1404;2618JYP;26/09/2018 11:30:59;8BAC26;2;22;4;SortingType:6
1405;2618JYP;26/09/2018 11:30:00;8EB28A;2;22;1;SortingType:6
1406;2618JYP;26/09/2018 11:28:00;ZAMIP;2;22;11;SortingType:6
1407;2618JYP;26/09/2018 11:24:59;8BA3E6;2;22;12;SortingType:6
1408;2618JYP;26/09/2018 11:21:59;B54C58;2;22;23;SortingType:6
1409;2618JYP;26/09/2018 11:21:00;B540AD;2;22;52;SortingType:6
1410;2618JYP;26/09/2018 11:19:59;B5763A;2;22;14;SortingType:6
1411;2618JYP;26/09/2018 11:19:00;B56DB6;2;22;40;SortingType:6
1412;2618JYP;26/09/2018 11:15:59;B57CCF;2;22;11;SortingType:6
1413;2618JYP;26/09/2018 11:14:00;B54221;2;22;56;SortingType:6
1414;2618JYP;26/09/2018 11:14:00;B59075;2;22;34;SortingType:6
1415;2618JYP;26/09/2018 11:12:59;B54221;2;22;37;SortingType:6
1416;2618JYP;26/09/2018 11:12:59;B59075;2;22;55;SortingType:6
1417;2618JYP;26/09/2018 11:12:00;B58EC0;2;22;57;SortingType:6
1418;2618JYP;26/09/2018 11:12:00;B550D4;2;22;20;SortingType:6
1419;2618JYP;26/09/2018 11:10:59;B54258;2;22;17;SortingType:6
1420;2618JYP;26/09/2018 11:10:00;B58EC0;2;22;123;SortingType:6
1421;2618JYP;26/09/2018 11:08:59;B59075;2;22;127;SortingType:6
1422;2618JYP;26/09/2018 11:06:59;B54189;2;22;53;SortingType:6
1423;2618JYP;26/09/2018 11:01:59;B578EE;2;22;44;SortingType:6
1424;2618JYP;26/09/2018 11:01:00;B578CE;2;22;18;SortingType:6
1425;2618JYP;26/09/2018 10:59:00;B57AFE;2;22;4;SortingType:6
1426;2618JYP;26/09/2018 10:59:00;B54BB8;2;22;18;SortingType:6
1427;2618JYP;26/09/2018 10:56:00;B54A6A;2;22;3;SortingType:6
1428;2618JYP;26/09/2018 10:50:59;B57BC9;2;22;28;SortingType:6
1429;2618JYP;26/09/2018 10:50:00;B56E9B;2;22;12;SortingType:6
1430;2618JYP;26/09/2018 10:48:59;B59010;2;22;31;SortingType:6
1431;2618JYP;26/09/2018 10:47:59;B54C4A;2;22;36;SortingType:6
1432;2618JYP;26/09/2018 10:47:00;B58FC4;2;22;32;SortingType:6
1433;2618JYP;26/09/2018 10:45:59;8EC449;2;22;17;SortingType:6
1434;2618JYP;26/09/2018 09:56:00;B54C4F;2;22;5;SortingType:6
1435;2618JYP;26/09/2018 09:53:59;B549EF;2;22;67;SortingType:6
1436;2618JYP;26/09/2018 09:49:59;B57AE2;2;22;26;SortingType:6
1437;2618JYP;26/09/2018 09:42:00;B58CBC;2;22;22;SortingType:6
1438;2618JYP;26/09/2018 09:40:59;A715DD;2;22;0;SortingType:6
1439;2618JYP;26/09/2018 09:13:59;B54A36;2;22;11;SortingType:6
1440;2618JYP;26/09/2018 09:11:59;B57CBC;2;22;23;SortingType:6
1441;2618JYP;26/09/2018 09:06:59;B54C2A;2;22;38;SortingType:6
1442;2618JYP;26/09/2018 09:06:00;ZAMIP;2;22;17;SortingType:6
1443;2618JYP;26/09/2018 09:04:59;B57BF9;2;22;19;SortingType:6
1444;2618JYP;26/09/2018 09:02:59;B56DF3;2;22;32;SortingType:6
1445;2618JYP;26/09/2018 09:00:59;B54A17;2;22;40;SortingType:6
1446;2618JYP;26/09/2018 09:00:00;B57CAB;2;22;34;SortingType:6
1447;2618JYP;26/09/2018 08:57:59;B57E3C;2;22;32;SortingType:6
1448;2618JYP;26/09/2018 08:55:59;B54E21;2;22;30;SortingType:6
1449;2618JYP;26/09/2018 08:55:00;B57EA5;2;22;2;SortingType:6
1450;2618JYP;26/09/2018 08:48:59;8EFA0D;2;22;12;SortingType:6
1451;2618JYP;26/09/2018 07:54:00;B57EB0;2;22;22;SortingType:6
1452;2618JYP;26/09/2018 07:52:59;B54152;2;22;24;SortingType:6
1453;2618JYP;26/09/2018 07:47:59;8B9DB8;2;22;25;SortingType:6
1454;2618JYP;26/09/2018 07:47:00;B54B54;2;22;7;SortingType:6
1455;2618JYP;26/09/2018 07:41:59;8EC345;2;22;32;SortingType:6
1456;2618JYP;26/09/2018 07:39:59;B54CC5;2;22;21;SortingType:6
1457;2618JYP;26/09/2018 07:38:59;B57D86;2;22;34;SortingType:6
1458;2618JYP;26/09/2018 07:38:00;B5907B;2;22;46;SortingType:6
1459;2618JYP;26/09/2018 07:36:59;B58C49;2;22;12;SortingType:6
1460;2618JYP;26/09/2018 07:34:59;B54E21;2;22;38;SortingType:6
1461;2618JYP;26/09/2018 07:34:00;B543C6;2;22;18;SortingType:6
1462;2618JYP;26/09/2018 07:32:00;B578FB;2;22;13;SortingType:6
1463;2618JYP;26/09/2018 07:21:59;B58C14;2;22;31;SortingType:6
1464;2618JYP;26/09/2018 07:20:00;B54243;2;22;30;SortingType:6
1465;2618JYP;26/09/2018 07:20:00;B58F64;2;22;24;SortingType:6
1466;2618JYP;26/09/2018 07:16:59;B59153;2;22;40;SortingType:6
1467;2618JYP;26/09/2018 07:14:59;B57A24;2;22;20;SortingType:6
1468;2618JYP;26/09/2018 07:12:59;B54B23;2;22;37;SortingType:6
1469;2618JYP;26/09/2018 07:12:00;B58D5D;2;22;23;SortingType:6
1470;2618JYP;26/09/2018 07:09:59;B595B1;2;22;1;SortingType:6
1471;2618JYP;26/09/2018 06:53:00;B5443F;2;22;9;SortingType:6
1472;2618JYP;26/09/2018 06:51:59;B5441F;2;22;17;SortingType:6
1473;2618JYP;26/09/2018 06:51:00;B57661;2;22;13;SortingType:6
1474;2618JYP;26/09/2018 06:49:59;B590A9;2;22;30;SortingType:6
1475;2618JYP;26/09/2018 06:49:00;B543F6;2;22;56;SortingType:6
1476;2618JYP;26/09/2018 06:47:00;B57C89;2;22;32;SortingType:6
1477;2618JYP;26/09/2018 06:45:00;B57A0A;2;22;27;SortingType:6
1478;2618JYP;26/09/2018 06:44:00;B5514C;2;22;12;SortingType:6
1479;2618JYP;26/09/2018 06:42:59;B55014;2;22;30;SortingType:6
1480;2618JYP;26/09/2018 06:20:59;B57B08;2;22;16;SortingType:6
1481;2618JYP;26/09/2018 06:18:59;B550E1;2;22;27;SortingType:6
